PURCH_ORDER,PART_NO,AREA,ORDER_TYPE,SUPPLIER,COST,CURRENCY,RAISED_DATE,CLOSED_DATE
B0110208,AD43-A63846-AC,G,B,AXE7A,1.0276,GBP,12/8/15,
B0110209,AD43-A63847-AC,G,B,AXE7A,1.1909,GBP,12/8/15,
B0110210,AD43-A63874-AC,G,B,AXE7A,1.0084,GBP,12/8/15,
B0110211,AD43-A63878-AB,G,B,AXE7A,0.874,GBP,12/8/15,
B0110212,BG43-48432-AA,G,B,AXE7A,1.1237,GBP,12/8/15,
B0110213,BG43-L50744-BA,G,B,AXE7A,0.3746,GBP,12/8/15,
B0110214,CD33-638A28-AB,G,B,AXE7A,5.1573,GBP,12/8/15,
B0110215,CD33-638A29-AB,G,B,AXE7A,5.1573,GBP,12/8/15,
B0110216,CD33-638A34-AB,G,B,AXE7A,4.5907,GBP,12/8/15,
B0110217,HY53-C50202-BC,G,B,BCMPA,375,GBP,12/8/15,
B0110218,CD33-638A35-AB,G,B,AXE7A,4.5907,GBP,12/8/15,
B0110219,CD33-F025K90-AC,G,B,AXE7A,17.172,GBP,12/8/15,
B0110220,CD33-F04712-AB,G,B,AXE7A,1.7095,GBP,12/8/15,
B0110221,CG33-632B24-EA,G,B,AXE7A,36.6681,GBP,12/8/15,
B0110222,CG43-40548-ACW,G,B,AXE7A,2.2757,GBP,12/8/15,
B0110223,CG43-600C93-ABW,G,B,AXE7A,4.7511,GBP,12/8/15,
B0110224,CG43-600C94-ABW,G,B,AXE7A,4.7511,GBP,12/8/15,
B0110225,CG43-632B24-AD,G,B,AXE7A,94.2921,GBP,12/8/15,
B0110226,CG43-632B24-BD,G,B,AXE7A,114.5949,GBP,12/8/15,
B0110227,CG43-632B24-CD,G,B,AXE7A,118.4749,GBP,12/8/15,
B0110228,CG43-F044F64-AA,G,B,AXE7A,0.9409,GBP,12/8/15,
B0110229,HY53-2450-BB,G,B,V0099,62.0103,EUR,12/8/15,8/8/16
B0110230,HY53-2450-DB,G,B,V0099,61.8598,EUR,12/8/15,8/8/16
B0110231,HY53-046C40-AA,G,B,V0122,5.4982,EUR,12/8/15,2/15/16
B0110232,HY53-046C41-AB,G,B,V0122,5.4982,EUR,12/8/15,2/15/16
B0110233,AD33-L91302-AD,G,B,D0VFA,4.12,GBP,12/8/15,
B0110234,AD33-L91303-AD,G,B,D0VFA,4.12,GBP,12/8/15,
B0110235,6G33-L91303-BC,G,B,LPVCA,3.75,GBP,12/8/15,
B0110236,HY53-5K238-BB,G,B,V1685,65.2501,EUR,12/8/15,5/17/16
B0110237,HY53-5K238-BB,G,B,V1685,68.3952,EUR,12/8/15,
B0110238,HY53-5K239-AB,G,B,V1685,33.8818,EUR,12/8/15,
B0110239,HY53-5K239-BB,G,B,V1685,68.3952,EUR,12/8/15,
B0110241,HY53-5K238-AB,G,B,V1685,33.8818,EUR,12/8/15,
B0110243,GD43-113B87-AA,G,B,D1Z3A,6.89,GBP,12/8/15,
B0110240,HY53-5K238-AB,G,B,V1685,32.3237,EUR,12/8/15,5/17/16
B0110242,GD43-113B86-BA,G,B,D1Z3A,7.49,GBP,12/8/15,12/18/15
B0110244,GD43-113B86-BA,G,B,D1Z3A,6.61,GBP,12/8/15,
B0110245,GD43-113B86-AA,G,B,D1Z3A,7.22,GBP,12/8/15,
B0110246,GD43-113B87-BA,G,B,D1Z3A,7.49,GBP,12/8/15,
B0110247,CG43-F044K12-AA,G,B,AXE7A,0.3578,GBP,12/8/15,
B0110248,CG43-F045J84-AA,G,B,AXE7A,0.4038,GBP,12/8/15,
B0110249,CG43-FL045M06-AB,G,B,AXE7A,1.2017,GBP,12/8/15,
B0110250,CG43-LF045M12-AB,G,B,AXE7A,2.3146,GBP,12/8/15,
B0110251,DD33-31248-AA,G,B,AXE7A,3.3422,GBP,12/8/15,
B0110252,DD33-F045M12-AA,G,B,AXE7A,1.479,GBP,12/8/15,
B0110253,DD33-F045M14-AA,G,B,AXE7A,1.479,GBP,12/8/15,
B0110254,DD33-F2158-AA,G,B,AXE7A,1.94,GBP,12/8/15,
B0110255,DD33-F66484-AA,G,B,AXE7A,1.6039,GBP,12/8/15,
B0110256,DG33-600C90-AAW,G,B,AXE7A,3.2748,GBP,12/8/15,
B0110257,DG33-600C92-AAW,G,B,AXE7A,2.4236,GBP,12/8/15,
B0110258,DG33-600C93-AAW,G,B,AXE7A,3.4447,GBP,12/8/15,
B0110259,DG33-600C94-AAW,G,B,AXE7A,3.4447,GBP,12/8/15,
B0110260,DG33-632B24-AA,G,B,AXE7A,64.8606,GBP,12/8/15,
B0110261,DG33-632B24-CA,G,B,AXE7A,62.2647,GBP,12/8/15,
B0110282,HY53-613F52-AA,G,B,V0596,4.88,GBP,12/9/15,8/15/16
B0110262,HY53-487029-BA,G,B,V2173,0.28,GBP,12/9/15,
B0110263,HY53-XSC2065-BA,G,B,V2173,10.95,GBP,12/9/15,
B0110264,HY53-16K688-AA,G,B,V00QA,6.25,GBP,12/9/15,
B0110265,HY53-16K689-AB,G,B,V00QA,6.25,GBP,12/9/15,
B0110266,HY53-046C40-AB,G,B,V0122,6.1996,EUR,12/9/15,
B0110267,HY53-046C41-AB,G,B,V0122,6.1996,EUR,12/9/15,
B0110268,GD43-836025-AA,G,B,V1735,0.439,GBP,12/9/15,
B0110269,HY53-045B58-AA,G,B,V0596,13.42,GBP,12/9/15,8/15/16
B0110270,HY53-04732-AA,G,B,V0596,10.78,GBP,12/9/15,4/25/16
B0110271,HY53-17700-AA,G,B,V0596,2.11,GBP,12/9/15,1/13/16
B0110272,HY53-108080-AB,G,B,V0596,2.11,GBP,12/9/15,8/26/16
B0110273,HY53-18A621-AA,G,B,V0596,16.56,GBP,12/9/15,
B0110274,HY53-18A621-BA,G,B,V0596,16.56,GBP,12/9/15,
B0110275,HY53-18A622-AA,G,B,V0596,9.07,GBP,12/9/15,
B0110276,HY53-18A622-BA,G,B,V0596,9.07,GBP,12/9/15,
B0110277,HY53-311A20-AA,G,B,V0596,16.61,GBP,12/9/15,5/23/16
B0110278,HY53-311A21-AA,G,B,V0596,16.61,GBP,12/9/15,8/15/16
B0110279,HY53-46854-AA,G,B,U9B6A,61.97,GBP,12/9/15,
B0110280,HY53-61102-AA,G,B,V0596,4.44,GBP,12/9/15,8/15/16
B0110281,HY53-61103-AA,G,B,V0596,4.44,GBP,12/9/15,8/15/16
B0110283,6G33-7869-CA,G,B,V1709,36.94,EUR,12/9/15,
B0110284,HY53-613F53-AA,G,B,V0596,4.88,GBP,12/9/15,8/15/16
B0110285,HY53-C28670-AC,G,B,V0596,12.78,GBP,12/9/15,
B0110286,9D33-7869-CA,G,B,V1709,26.0949,EUR,12/9/15,
B0110287,9G43-445396-CA,G,B,V1709,50.4861,EUR,12/9/15,
B0110288,HY53-18D506-AA,G,B,V1709,36.7502,EUR,12/9/15,12/16/15
B0110289,HY53-61520-AA,G,B,V1709,156.8755,EUR,12/9/15,12/16/15
B0110290,A6398300072,E,B,V2021,11.7,GBP,12/9/15,12/16/15
B0110291,HY53-562019-AA,G,B,R81PA,1.37,GBP,12/9/15,
B0110292,P0HY53-16C162-AB,G,B,V1949,4.8349,EUR,12/9/15,2/5/16
B0110293,HY53-8C350-AB,G,B,V1406,13.787,EUR,12/9/15,
B0110294,HY53-17700-AA,G,B,V2225,33.6624,USD,12/10/15,
B0110295,HY53-17700-BA,G,B,V2225,82.286,USD,12/10/15,
B0110296,HY53-17700-CA,G,B,V2225,82.286,USD,12/10/15,
B0110298,HY53-2D009-AB,G,B,V0846,5.194,EUR,12/10/15,
B0110301,HY53-6W366-AA,G,B,C66TA,120.811,GBP,12/10/15,12/16/15
B0110302,HY53-19710-AA,G,B,HLS9A,61.9013,EUR,12/10/15,12/16/15
B0110297,HY53-14C246-AB,G,B,DDTBB,79.4197,USD,12/10/15,5/25/16
B0110299,HY53-C03532-AB,G,B,V1720,15.3494,EUR,12/10/15,
B0110300,HY53-C03532-BB,G,B,V1720,27.8151,EUR,12/10/15,
B0110303,HY53-19835-AA,G,B,HLS9A,28.1061,EUR,12/10/15,12/16/15
B0110304,HY53-19835-CA,G,B,HLS9A,27.8556,EUR,12/10/15,12/16/15
B0110305,HY53-19972-BA,G,B,HLS9A,19.7126,EUR,12/10/15,12/16/15
B0110306,HY53-19972-AA,G,B,HLS9A,14.6794,EUR,12/10/15,12/16/15
B0110307,HY53-5221-AA,G,B,V1685,1.9604,EUR,12/10/15,3/1/16
B0110308,HY53-70816-AA,G,B,V1685,0.3464,EUR,12/10/15,3/1/16
B0110309,HY53-19A705-AA,G,B,V1762,21.5181,EUR,12/10/15,12/16/15
B0110310,HY53-19A705-BA,G,B,V1762,18.4893,EUR,12/10/15,12/16/15
B0110311,GG33-19G435-HA,G,B,MQKCA,21.64,GBP,12/10/15,
B0110312,HY53-19A705-DA,G,B,V1762,38.1282,EUR,12/10/15,12/16/15
B0110313,HY53-19A705-EA,G,B,V1762,38.1282,EUR,12/10/15,12/16/15
B0110314,HY53-19D719-AA,G,B,V1762,19.2704,EUR,12/10/15,12/16/15
B0110315,HY53-19D719-BA,G,B,V1762,17.3176,EUR,12/10/15,12/16/15
B0110316,HY53-19A705-CA,G,B,HLS9A,14.2447,EUR,12/10/15,12/16/15
B0110317,HY53-9F991-AA,G,B,V2183,41.7186,EUR,12/10/15,
B0110355,ED23-L199116-ECW,G,B,AXE7A,108.7653,GBP,12/11/15,
B0110318,HY53-22800-AC,G,B,V00QA,24.86,GBP,12/10/15,
B0110319,HY53-22801-AC,G,B,V00QA,24.86,GBP,12/10/15,
B0110320,HY53-22810-AC,G,B,V00QA,32.51,GBP,12/10/15,
B0110321,HY53-22811-AC,G,B,V00QA,32.51,GBP,12/10/15,
B0110322,P0HY53-114B10-AB,G,B,V0843,6.39,GBP,12/10/15,
B0110323,HY53-018A48-AB,G,B,V0596,15.53,GBP,12/10/15,
B0110324,HY53-018A49-AB,G,B,V0596,15.53,GBP,12/10/15,
B0110325,HY53-12616-AA,G,B,CBMPA,1.0356,GBP,12/10/15,
B0110326,HY53-11748-AA,G,B,V0917,2.8,GBP,12/10/15,2/17/16
B0110327,HY53-15K863-AA,G,B,V0917,2.99,GBP,12/10/15,2/4/16
B0110328,HY53-16A758-AA,G,B,CW3LA,20.49,GBP,12/10/15,1/22/16
B0110329,HY53-16A759-AA,G,B,CW3LA,20.49,GBP,12/10/15,1/22/16
B0110330,HY53-16C690-AA,G,B,CW3LA,21.45,GBP,12/10/15,8/17/16
B0110331,HY53-16C691-AA,G,B,CW3LA,21.45,GBP,12/10/15,8/17/16
B0110332,HY53-16C694-AA,G,B,CW3LA,9.38,GBP,12/10/15,8/17/16
B0110333,HY53-16C695-AA,G,B,CW3LA,9.38,GBP,12/10/15,8/19/16
B0110334,FG33-9030-BC,G,B,EMGZA,32.1527,CZK,12/10/15,5/17/16
B0110335,FG33-9030-AC,G,B,EMGZA,97.2136,CZK,12/10/15,
B0110336,FG33-9030-BC,G,B,EMGZA,92.8599,CZK,12/10/15,5/19/16
B0110337,A2059001222,G,B,V0375,114.9921,EUR,12/11/15,
B0110338,HY53-24002-AB,G,B,CKC0A,40.858,GBP,12/11/15,2/5/16
B0110339,HY53-24002-BB,G,B,CKC0A,40.858,GBP,12/11/15,2/5/16
B0110340,HY53-24002-EB,G,B,CKC0A,54.799,GBP,12/11/15,2/5/16
B0110341,HY53-24002-FB,G,B,CKC0A,54.799,GBP,12/11/15,2/5/16
B0110342,HY53-24003-AB,G,B,CKC0A,40.858,GBP,12/11/15,2/5/16
B0110343,HY53-24003-BB,G,B,CKC0A,40.858,GBP,12/11/15,2/5/16
B0110344,HY53-24003-EB,G,B,CKC0A,40.858,GBP,12/11/15,12/11/15
B0110345,HY53-24003-FB,G,B,CKC0A,54.799,GBP,12/11/15,2/5/16
B0110346,HY53-24003-EB,G,B,CKC0A,54.799,GBP,12/11/15,2/5/16
B0110347,ED23-199116-ACW,G,B,AXE7A,208.2435,GBP,12/11/15,
B0110348,ED23-199116-BEW,G,B,AXE7A,156.574,GBP,12/11/15,
B0110349,ED23-199116-CCW,G,B,AXE7A,225.3579,GBP,12/11/15,
B0110350,ED23-199116-DDW,G,B,AXE7A,142.9075,GBP,12/11/15,
B0110351,ED23-632B24-AC,G,B,AXE7A,53.998,GBP,12/11/15,
B0110352,ED23-632B24-BC,G,B,AXE7A,84.6497,GBP,12/11/15,
B0110353,ED23-632B24-CA,G,B,AXE7A,25.5274,GBP,12/11/15,
B0110354,ED23-632B24-DA,G,B,AXE7A,73.4408,GBP,12/11/15,
B0110356,ED23-L199116-FAW,G,B,AXE7A,129.4139,GBP,12/11/15,
B0110357,ED23-L632B24-EA,G,B,AXE7A,94.2537,GBP,12/11/15,
B0110358,ED23-L632B24-FA,G,B,AXE7A,95.9055,GBP,12/11/15,
B0110359,ED33-199116-BAW,G,B,AXE7A,218.9712,GBP,12/11/15,
B0110360,ED33-199116-EAW,G,B,AXE7A,132.3049,GBP,12/11/15,
B0110361,ED33-199116-GAW,G,B,AXE7A,90.4793,GBP,12/11/15,
B0110362,ED33-199116-HAW,G,B,AXE7A,90.4793,GBP,12/11/15,
B0110363,ED33-280C02-AA,G,B,AXE7A,1.0468,GBP,12/11/15,
B0110364,ED33-280C03-AA,G,B,AXE7A,1.0468,GBP,12/11/15,
B0110365,ED33-519A88-TAW,G,B,AXE7A,4.7252,GBP,12/11/15,
B0110366,ED33-519A88-UAW,G,B,AXE7A,4.7252,GBP,12/11/15,
B0110367,ED33-632B24-KA,G,B,AXE7A,41.259,GBP,12/11/15,
B0110368,ED33-632B25-AA,G,B,AXE7A,4.7252,GBP,12/11/15,
B0110369,ED33-632B25-BA,G,B,AXE7A,12.0818,GBP,12/11/15,
B0110370,ED33-C8585-AB,G,B,AXE7A,0.4706,GBP,12/11/15,
B0110371,ED33-F025K90-AA,G,B,AXE7A,5.9545,GBP,12/11/15,
B0110372,ED33-F04712-AA,G,B,AXE7A,0.4514,GBP,12/11/15,
B0110373,ED33-L199116-GBW,G,B,AXE7A,53.4789,GBP,12/11/15,
B0110374,ED33-L31248-AB,G,B,AXE7A,0.6915,GBP,12/11/15,
B0110375,ED33-L632B25-AA,G,B,AXE7A,37.2827,GBP,12/11/15,
B0110376,ED33-L632B25-BB,G,B,AXE7A,30.0221,GBP,12/11/15,
B0110377,ED33-L632B25-CA,G,B,AXE7A,46.9059,GBP,12/11/15,
B0110378,ED33-L632B25-DA,G,B,AXE7A,35.5348,GBP,12/11/15,
B0110379,ED33-L632B25-DB,G,B,AXE7A,39.4532,GBP,12/11/15,
B0110380,ED33-LF66826-AC,G,B,AXE7A,0.7011,GBP,12/11/15,
B0110381,ED33-P8K141-AA,G,B,AXE7A,1.7671,GBP,12/11/15,
B0110382,FD33-199116-AAW,G,B,AXE7A,31.309,GBP,12/11/15,
B0110383,FD33-199116-CAW,G,B,AXE7A,279.3996,GBP,12/11/15,
B0110384,FD33-632B24-AB,G,B,AXE7A,205.1434,GBP,12/11/15,
B0110385,FD33-632B24-BB,G,B,AXE7A,248.4006,GBP,12/11/15,
B0110386,FD33-632B24-CB,G,B,AXE7A,136.171,GBP,12/11/15,
B0110387,FD33-632B24-EB,G,B,AXE7A,162.0234,GBP,12/11/15,12/16/15
B0110388,FD33-632B24-EB,G,B,AXE7A,162.0234,GBP,12/11/15,
B0110389,FD33-632B24-FB,G,B,AXE7A,193.06,GBP,12/11/15,
B0110390,FD33-632B24-GB,G,B,AXE7A,114.5816,GBP,12/11/15,
B0110391,FD33-632B24-HB,G,B,AXE7A,145.6182,GBP,12/11/15,
B0110392,FD33-632B24-NA,G,B,AXE7A,47.4053,GBP,12/11/15,
B0110393,FD33-632B24-PA,G,B,AXE7A,39.8758,GBP,12/11/15,
B0110394,FD33-L632B25-RA,G,B,AXE7A,40.9899,GBP,12/11/15,
B0110395,FD43-199116-ABW,G,B,AXE7A,150.0625,GBP,12/11/15,
B0110396,FD43-199116-ACW,G,B,AXE7A,154.7877,GBP,12/11/15,
B0110397,FD43-199116-GAW,G,B,AXE7A,288.9652,GBP,12/11/15,
B0110398,FD43-199116-GBW,G,B,AXE7A,288.9652,GBP,12/11/15,
B0110399,FD43-199116-HAW,G,B,AXE7A,136.905,GBP,12/11/15,
B0110400,FD43-199116-KAW,G,B,AXE7A,138.1212,GBP,12/11/15,
B0110401,FD43-199116-JBW,G,B,AXE7A,24.932,GBP,12/11/15,
B0110402,FD43-632B24-AB,G,B,AXE7A,153.9137,GBP,12/11/15,
B0110403,FD43-632B24-BB,G,B,AXE7A,201.9337,GBP,12/11/15,
B0110404,FD43-632B24-DB,G,B,AXE7A,121.4714,GBP,12/11/15,
B0110405,FD43-632B24-FB,G,B,AXE7A,169.4914,GBP,12/11/15,
B0110406,FD43-632B24-GA,G,B,AXE7A,19.7554,GBP,12/11/15,
B0110407,FD43-632B24-HB,G,B,AXE7A,12.6616,GBP,12/11/15,
B0110408,FD43-632B24-JB,G,B,AXE7A,22.0206,GBP,12/11/15,
B0110409,FD43-632B24-KA,G,B,AXE7A,20.6006,GBP,12/11/15,
B0110410,FG33-199116-AAW,G,B,AXE7A,263.601,GBP,12/11/15,
B0110411,FG33-199116-BAW,G,B,AXE7A,189.9479,GBP,12/11/15,
B0110412,FG33-199116-CAW,G,B,AXE7A,138.8066,GBP,12/11/15,
B0110413,FG33-199116-DAW,G,B,AXE7A,143.5126,GBP,12/11/15,
B0110414,FG33-199116-EAW,G,B,AXE7A,97.2213,GBP,12/11/15,
B0110415,FG33-632B24-FA,G,B,AXE7A,52.4378,GBP,12/11/15,
B0110416,FG33-632B24-GA,G,B,AXE7A,84.8225,GBP,12/11/15,
B0110417,FG33-632B24-HA,G,B,AXE7A,97.8648,GBP,12/11/15,
B0110418,FG33-632B24-JA,G,B,AXE7A,55.4919,GBP,12/11/15,
B0110419,FG33-632B24-KA,G,B,AXE7A,89.9319,GBP,12/11/15,
B0110420,FG33-632B24-LA,G,B,AXE7A,95.8095,GBP,12/11/15,
B0110421,FG33-L629B16-AA,G,B,AXE7A,1.892,GBP,12/11/15,
B0110422,FG33-L629K82-AA,G,B,AXE7A,1.892,GBP,12/11/15,
B0110423,FG43-M4D4515-AA,G,B,AXE7A,0.049,GBP,12/11/15,
B0110424,FG43-M4D4515-BA,G,B,AXE7A,0.1372,GBP,12/11/15,
B0110425,GG33-025K90-MDW,G,B,AXE7A,16.442,GBP,12/11/15,
B0110426,GG33-025K91-MDW,G,B,AXE7A,16.442,GBP,12/11/15,
B0110427,GG33-03276-MDW,G,B,AXE7A,10.7181,GBP,12/11/15,
B0110428,GG33-L025K90-MCW,G,B,AXE7A,6.1562,GBP,12/11/15,
B0110429,GG33-L025K91-MCW,G,B,AXE7A,6.1562,GBP,12/11/15,
B0110430,GG33-L02608-MDW,G,B,AXE7A,4.5523,GBP,12/11/15,
B0110431,GG33-L02609-MDW,G,B,AXE7A,4.5523,GBP,12/11/15,
B0110432,GG33-025K92-MCW,G,B,AXE7A,4.5427,GBP,12/11/15,
B0110433,GG33-025K93-MCW,G,B,AXE7A,4.5427,GBP,12/11/15,
B0110434,GG33-31224-MBW,G,B,AXE7A,14.819,GBP,12/11/15,
B0110435,GG43-40548-DAW,G,B,AXE7A,3.5672,GBP,12/11/15,
B0110436,GG43-632B24-AB,G,B,AXE7A,143.57,GBP,12/11/15,
B0110437,GG43-632B24-BB,G,B,AXE7A,158.3092,GBP,12/11/15,
B0110438,GG43-L632B24-AC,G,B,AXE7A,164.5616,GBP,12/11/15,
B0110439,GOBG43-123456-AB,G,B,AXE7A,4.754,GBP,12/11/15,
B0110440,GOBG43-48743-AA,G,B,AXE7A,1.6615,GBP,12/11/15,
B0110443,HY53-2267-CB,G,B,C9C6A,7.77,GBP,12/15/15,3/9/16
B0110444,HY53-2268-CB,G,B,C9C6A,4.28,GBP,12/15/15,3/9/16
B0110441,HY53-21812-AB,G,B,V2013,19.729,EUR,12/14/15,
B0110442,HY53-21813-AB,G,B,V2013,23.0948,EUR,12/14/15,
B0110445,ED23-9S284-AC,G,B,C9C6A,17.98,GBP,12/15/15,5/25/16
B0110446,BG33-9F911-AC,G,B,C9C6A,7.14,GBP,12/15/15,
B0110447,FD33-9S284-AC,G,B,C9C6A,22.45,GBP,12/15/15,
B0110448,ED23-9S284-AC,G,B,C9C6A,17.98,GBP,12/15/15,
B0110449,DG33-9S284-AD,G,B,C9C6A,13.81,GBP,12/15/15,
B0110450,CD33-9S284-AF,G,B,C9C6A,23.31,GBP,12/15/15,
B0110451,DD33-CONSUMABLE-AA,G,B,T3DWA,601.3,GBP,12/15/15,2/23/16
B0110452,CD43-CONSUMABLE-AA,G,B,T3DWA,206.73,GBP,12/15/15,2/23/16
B0110453,CD43-CHASECONSUM-AA,G,B,T3DWA,262.22,GBP,12/15/15,
B0110454,4G43-RWGREEF-AA,G,B,T3DWA,536.61,GBP,12/15/15,2/23/16
B0110455,6G33--RWGREEF--AA,G,B,T3DWA,557.56,GBP,12/15/15,2/23/16
B0110456,ED33-5416-AD,G,B,D1Z3A,3.65,GBP,12/15/15,
B0110457,DD33-454A12-AB,G,B,D1Z3A,1.5,GBP,12/15/15,
B0110458,DD33-454A13-AB,G,B,D1Z3A,1.5,GBP,12/15/15,
B0110459,CD43-11446-BB,G,B,D1Z3A,3.55,GBP,12/15/15,
B0110460,8G43-5416-AF,G,B,D1Z3A,2.32,GBP,12/15/15,
B0110461,DD33-002K05-AF,G,B,D1Z3A,6.56,GBP,12/15/15,
B0110462,DD33-015A22-AG,G,B,D1Z3A,6.72,GBP,12/15/15,
B0110463,ED43-002K05-AB,G,B,D1Z3A,7,GBP,12/15/15,
B0110464,ED43-015A22-AB,G,B,D1Z3A,6.94,GBP,12/15/15,
B0110465,DD33-002K06-AD,G,B,D1Z3A,7.69,GBP,12/15/15,
B0110466,ED43-002K06-AB,G,B,D1Z3A,9.24,GBP,12/15/15,
B0110467,HY53-12K511-AA,G,B,V2191,101.3633,EUR,12/15/15,12/15/15
B0110468,GOHG33-16154-AA,G,B,V0601,11.63,GBP,12/15/15,
B0110469,GOHG43-16154-AA,G,B,V0601,11.7,GBP,12/15/15,
B0110470,GOHD43-16154-AA,G,B,V0601,12.55,GBP,12/15/15,
B0110471,GOHD33-16154-AA,G,B,V0601,12.15,GBP,12/15/15,
B0110472,HY53-18808-AA,G,B,V1971,83.9358,EUR,12/16/15,8/18/16
B0110473,4G43-M4D4515-BA,G,B,AXE7A,0.3265,GBP,12/16/15,
B0110474,HY53-501A0-AC,G,B,V0917,1.52,GBP,12/16/15,
B0110475,HY53-110A56-AD,G,B,V0917,1.3,GBP,12/16/15,7/13/16
B0110476,HY53-18D506-AA,G,B,V1709,36.7556,EUR,12/16/15,3/15/16
B0110477,HY53-19A705-AA,G,B,V1762,24.2666,EUR,12/16/15,7/14/16
B0110478,HY53-19A705-BA,G,B,V1762,20.8509,EUR,12/16/15,7/14/16
B0110479,HY53-19A705-DA,G,B,V1762,42.9984,EUR,12/16/15,7/14/16
B0110480,HY53-19A705-EA,G,B,V1762,38.1117,EUR,12/16/15,2/16/16
B0110481,HY53-19D719-AA,G,B,V1762,21.7319,EUR,12/16/15,7/14/16
B0110482,HY53-19D719-BA,G,B,V1762,19.5296,EUR,12/16/15,7/14/16
B0110483,HY53-4K138-BA,G,B,T95QA,80.7279,EUR,12/16/15,7/22/16
B0110484,HY53-6696X-AA,G,B,V1971,39.8903,EUR,12/16/15,
B0110485,HY53-52080-AA,G,B,C6W4A,75.27,GBP,12/16/15,1/28/16
B0110486,HY53-52081-AA,G,B,C6W4A,76.31,GBP,12/16/15,1/28/16
B0110487,HY53-61520-AA,G,B,V1709,176.9134,EUR,12/16/15,
B0110488,A6398300072,G,B,V2021,11.7,GBP,12/16/15,6/22/16
B0110489,HY53-6W366-AA,G,B,C66TA,120.811,GBP,12/16/15,2/4/16
B0110490,HY53-6696Y-AA,G,B,V1971,39.8903,EUR,12/16/15,
B0110491,HY53-70451-AA,G,B,V1971,33.2419,EUR,12/16/15,8/18/16
B0110492,4G43-14B278-DD,G,B,CBMPA,2.07,,12/16/15,1/12/16
B0110493,HY53-19A705-CA,G,B,HLS9A,16.0641,EUR,12/16/15,8/18/16
B0110494,HY53-19710-AA,G,B,HLS9A,69.808,EUR,12/16/15,
B0110495,HY53-19835-AA,G,B,HLS9A,31.6961,EUR,12/16/15,
B0110496,HY53-19835-CA,G,B,HLS9A,31.4136,EUR,12/16/15,
B0110497,HY53-19972-AA,G,B,HLS9A,16.5544,EUR,12/16/15,
B0110498,HY53-19972-BA,G,B,HLS9A,22.2305,EUR,12/16/15,
B0110503,FD33-632B24-DB,G,B,AXE7A,179.4478,GBP,12/16/15,
B0110505,HY53-17C857-AA,G,B,R81PA,40.25,GBP,12/16/15,
B0110519,BG33-6L084-AA,G,B,FEV1A,7120.4313,EUR,12/18/15,4/26/16
B0110499,GG33-1508-AA,G,B,V0591,78.9163,EUR,12/16/15,7/1/16
B0110500,GG33-1508-BA,G,B,V0591,91.8972,EUR,12/16/15,7/1/16
B0110501,FD43-1508-AA,G,B,V0591,83.0881,EUR,12/16/15,7/1/16
B0110502,FD43-1508-BA,G,B,V0591,98.903,EUR,12/16/15,7/1/16
B0110504,HY53-8K038-AB,G,B,V0596,2.27,GBP,12/16/15,8/26/16
B0110506,HY53-16C826-AB,G,B,S552A,4.471,EUR,12/17/15,
B0110507,CD33-10655-AA,G,B,V0291,35.5902,EUR,12/17/15,4/5/16
B0110508,HY53-10655-AA,G,B,V0291,61.6189,EUR,12/17/15,4/5/16
B0110509,6G33--3084--AB,G,B,L2L7A,32.48,GBP,12/18/15,
B0110510,6G33--3091--AB,G,B,L2L7A,32.48,GBP,12/18/15,
B0110511,6G33-5B530-AE,G,B,L2L7A,59.97,GBP,12/18/15,
B0110512,6G33-5B531-AE,G,B,L2L7A,59.97,GBP,12/18/15,
B0110520,BG33-6L084-BA,G,B,FEV1A,7120.4313,EUR,12/18/15,4/26/16
B0110521,DG43-6007-AA,G,B,FEV1A,9617.0617,EUR,12/18/15,4/26/16
B0110513,6G33--5K742--AA,G,B,L2L7A,29.57,GBP,12/18/15,
B0110514,6G33--5K743--AA,G,B,L2L7A,29.57,GBP,12/18/15,
B0110515,8D33-3084-AC,G,B,L2L7A,32.47,GBP,12/18/15,
B0110516,8D33-3091-AC,G,B,L2L7A,32.47,GBP,12/18/15,
B0110517,8D33-5K742-AB,G,B,L2L7A,29.57,GBP,12/18/15,
B0110518,8D33-5K743-AB,G,B,L2L7A,29.57,GBP,12/18/15,
B0110522,8G33-3A052-AB,G,B,L2L7A,46.6,GBP,12/18/15,
B0110523,ED23-6007-AA,G,B,FEV1A,9654.3249,EUR,12/18/15,4/26/16
B0110524,FD43-6007-AA,G,B,FEV1A,9729.644,EUR,12/18/15,4/26/16
B0110525,GD2Y-6007-AA,G,B,FEV1A,11703.0048,EUR,12/18/15,4/26/16
B0110526,8G33-3A053-AB,G,B,L2L7A,46.6,GBP,12/18/15,
B0110527,AD43-3A052-AA,G,B,L2L7A,62.5,GBP,12/18/15,
B0110547,EG33-L03102-AB,G,B,D1Q6C,193.31,,12/18/15,
B0110548,EG43-F03102-AB,G,B,D1Q6C,155.4,,12/18/15,
B0110528,AD43-3A053-AA,G,B,L2L7A,62.5,GBP,12/18/15,
B0110529,4G43-F21410-AE,G,B,D1Q6C,29.57,,12/18/15,
B0110530,4G43-F21411-AE,G,B,D1Q6C,29.57,,12/18/15,
B0110531,4G43-F42006-AG,G,B,D1Q6C,64.99,,12/18/15,
B0110532,4G43-L21410-AB,G,B,D1Q6C,29.57,,12/18/15,
B0110533,4G43-L21411-AB,G,B,D1Q6C,29.57,,12/18/15,
